repository,revision,current_site,line,reference_kind,current_reference,consumer_owner,replacement_tt_transformers_contract,compatibility_shim_need,shim_duration,test_gate,cutover_order,external_status
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,299,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,303,ci_or_test_path,TT_CACHE_PATH=/mnt/MLPerf/huggingface/tt_cache/tttv2/lm_head_1d \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,304,ci_or_test_path,pytest models/common/tests/modules/lm_head/test_lm_head_1d.py \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,310,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,313,ci_or_test_path,TT_CACHE_PATH=/mnt/MLPerf/huggingface/tt_cache/tttv2/attention_1d \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,314,ci_or_test_path,pytest models/common/tests/modules/attention/test_attention_1d.py \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,320,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,324,ci_or_test_path,TT_CACHE_PATH=/mnt/MLPerf/huggingface/tt_cache/tttv2/embedding_1d \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,325,ci_or_test_path,pytest models/common/tests/modules/embedding/test_embedding_1d.py \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,331,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,334,ci_or_test_path,pytest models/common/tests/modules/sampling/test_penalties_1d.py \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,340,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,343,ci_or_test_path,pytest models/common/tests/modules/sampling/test_sampling_1d.py \,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,349,ci_or_test_path,--cov-config=models/common/tests/setup.cfg ; fail+=$?,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,366,ci_or_test_path,# Run tttv2 fast unit tests,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/scripts/t3000/run_t3000_unit_tests.sh,367,ci_or_test_path,run_t3000_tttv2_fast_unit_tests,tt-metal models CI owners,"Install tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); invoke standalone tests/examples or qualification tools from the pinned release checkout, never the removed in-tree path.",no path shim; CI workflow changes atomically,none,CI manifest syntax plus host dry-run and scheduled same-version hardware lane,4-switch-ci-after-consumer-imports,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tests/ttnn/unit_tests/operations/reduce/test_tiebreak_input_adjust.py,25,python_import,models.common.sampling.tt_sampling,TTNN test owners,"Relocate this model-level test to tt-transformers tests, or replace it with a TTNN-owned primitive test; no TTNN import of tt_transformers.",no,none,TTNN core import audit plus relocated standalone sampling test,1-before-any-consumer-switch,not_cut_over
tt-metal,00748e6ac7b65f50e5c2af07f6e7c1c535c7f4c0,tt-train/sources/examples/grpo_remote_rollout/utils/ttt_generation_worker.py,21,python_import,models.common.sampling,tt-train GRPO rollout owners,tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); import tt_transformers.sampling,yes: temporary tt-metal old-namespace forwarding shim,one tt-metal release after every inventoried consumer is migrated,existing owner test plus clean-environment import with no tt-metal source on sys.path,3-switch-consumer-after-release,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/pyproject.toml,dependencies,missing_dependency_contract,"dependencies = [""tblib>=3.1.0""] (no tt-transformers dependency)",vLLM TT plugin packaging owners,Add tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile) to plugin dependency/lock metadata without replacing the locally built TT vLLM package.,none,none,clean plugin install and twelve-generator isolated import test,1-add-gates-before-switch,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,277,selector_or_error_contract,"elif llama_text_version == ""tt_transformers_v2"":",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,283,selector_or_error_contract,"f""Unsupported tt_transformers_v2 model: {model}; """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,297,selector_or_error_contract,"""pick one of [tt_transformers, tt_transformers_v2, """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,315,selector_or_error_contract,"elif qwen2_text_version == ""tt_transformers_v2"":",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,321,selector_or_error_contract,"f""Unsupported tt_transformers_v2 model: {model}; """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,327,selector_or_error_contract,"""pick one of [tt_transformers, tt_transformers_v2]""",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,336,selector_or_error_contract,"elif qwen3_text_version == ""tt_transformers_v2"":",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,342,selector_or_error_contract,"f""Unsupported tt_transformers_v2 model: {model}; """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,352,selector_or_error_contract,"""pick one of [tt_transformers, tt_transformers_v2, qwen3_32b_galaxy]""",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,393,selector_or_error_contract,"elif mistral_text_version == ""tt_transformers_v2"":",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,399,selector_or_error_contract,"f""Unsupported tt_transformers_v2 model: {model}; """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,405,selector_or_error_contract,"""pick one of [tt_transformers, tt_transformers_v2]""",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,413,selector_or_error_contract,"if phi_text_version == ""tt_transformers_v2"":",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,419,selector_or_error_contract,"f""Unsupported tt_transformers_v2 model: {model}; """,vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,426,selector_or_error_contract,"""pick one of [tt_transformers_v2]""",vLLM TT plugin platform/registration owners,Resolve this selector only to generator paths from plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); later make standalone selection the documented default.,retain environment selector spelling during overlap,one plugin release after standalone default,"selector tests for each family, unknown-model fail-closed tests, then representative server smoke",2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,47,generator_registration,models.common.models.llama3_8b.generator:Llama3Generator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.llama3_8b.generator:Llama3Generator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,50,generator_registration,models.common.models.llama32_1b.generator:Llama32_1BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.llama32_1b.generator:Llama32_1BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,53,generator_registration,models.common.models.llama32_3b.generator:Llama32_3BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.llama32_3b.generator:Llama32_3BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,56,generator_registration,models.common.models.llama33_70b.generator:Llama33_70BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.llama33_70b.generator:Llama33_70BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,62,generator_registration,models.common.models.qwen2_7b.generator:Qwen2Generator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.qwen2_7b.generator:Qwen2Generator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,65,generator_registration,models.common.models.qwen25_7b.generator:Qwen25Generator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.qwen25_7b.generator:Qwen25Generator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,68,generator_registration,models.common.models.qwen25_72b.generator:Qwen25_72BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.qwen25_72b.generator:Qwen25_72BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,71,generator_registration,models.common.models.qwen25_coder_32b.generator:Qwen25Coder32BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.qwen25_coder_32b.generator:Qwen25Coder32BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,74,generator_registration,models.common.models.deepseek_r1_distill_qwen_14b.generator:DeepSeekR1Qwen14BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.deepseek_r1_distill_qwen_14b.generator:DeepSeekR1Qwen14BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,79,generator_registration,models.common.models.qwen3_32b.generator:Qwen3_32BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.qwen3_32b.generator:Qwen3_32BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,84,generator_registration,models.common.models.mistral_7b.generator:Mistral7BGenerator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.mistral_7b.generator:Mistral7BGenerator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/src/vllm_tt_plugin/platform.py,89,generator_registration,models.common.models.phi4.generator:Phi4Generator,vLLM TT plugin platform/registration owners,Plugin dependency tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile); registry value tt_transformers.models.phi4.generator:Phi4Generator,no import shim after plugin pin; retain tt_transformers_v2 selector alias temporarily,selector alias for one plugin release after default switch,new registry unit test for all 12 IDs plus isolated import and representative server smoke,2-update-plugin-registration-and-dependency,not_cut_over
vllm TT plugin,607831803c938c9dc4d92ef0b02a76ba622315fd,plugins/vllm-tt-plugin/tests/,gap,missing_test_gate,No test references tt_transformers_v2 or the 12 standalone generator registrations at this revision.,vLLM TT plugin test owners,Add tests against plugin-pinned tt-transformers==<approved-release> (exact pin plus wheel hash/lockfile) without a tt-metal source checkout.,none,none,required before registry switch,1-add-gates-before-switch,not_cut_over
